event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
PHL1995,2016-12-06,Explosions/Remote violence,Remote explosive/landmine/IED,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,0,32136.0,107366.0,214490.0,214490.0
PHL10128,2020-02-16,Explosions/Remote violence,Grenade,,Bicol Region,12.6983,123.8856,0,1662.0,3915.0,23472.0,23472.0
PHL3639,2017-08-16,Battles,Armed clash,,Eastern Visayas,10.9755,124.8927,0,13495.0,18421.0,35713.0,35713.0
PHL3996,2017-10-03,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,3,32535.0,108767.0,187529.0,187529.0
PHL6923,2018-11-27,Battles,Armed clash,,Eastern Visayas,12.3326,125.0474,1,1284.0,3315.0,15791.0,15791.0
PHL1128,2016-08-25,Violence against civilians,Attack,Civilian targeting,Cagayan Valley,16.5590,121.7066,1,4599.0,8626.0,14629.0,14629.0
PHL4236,2017-11-24,Battles,Armed clash,,Western Visayas,10.9234,122.3935,1,926.0,1426.0,11229.0,11229.0
PHL3872,2017-09-19,Riots,Violent demonstration,,National Capital Region,14.6042,120.9822,0,52040.0,468671.0,1223960.0,468671.0
PHL4001,2017-10-04,Violence against civilians,Attack,Civilian targeting,Calabarzon,14.3426,121.0807,1,85876.0,140429.0,165957.0,165957.0
PHL10305,2020-03-16,Violence against civilians,Attack,Civilian targeting,Bicol Region,13.3137,123.2429,0,6104.0,16924.0,27521.0,16924.0
PHL4153,2017-11-02,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,0,32535.0,108767.0,187529.0,187529.0
PHL11891,2021-03-12,Battles,Armed clash,,Calabarzon,14.1903,121.7204,1,1190.0,33799.0,50459.0,50459.0
PHL3360,2017-07-11,Explosions/Remote violence,Remote explosive/landmine/IED,,Cagayan Valley,16.2166,121.6000,0,2350.0,3125.0,6039.0,6039.0
PHL3165,2017-06-13,Violence against civilians,Attack,Civilian targeting,Bicol Region,12.9178,124.1241,1,12066.0,17070.0,35241.0,35241.0
PHL5009,2018-05-27,Battles,Armed clash,,Cagayan Valley,16.5765,121.9115,0,540.0,831.0,1820.0,1820.0
PHL1659,2016-10-18,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,5.1364,119.9212,1,29.0,588.0,10751.0,10751.0
PHL4413,2018-01-20,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,7.8166,124.3333,0,7084.0,19218.0,23322.0,23322.0
PHL4973,2018-05-23,Violence against civilians,Attack,Civilian targeting,Davao Region,7.7468,125.9533,2,404.0,1400.0,7796.0,7796.0
PHL10953,2020-08-20,Battles,Armed clash,,Central Luzon,15.0095,120.3717,1,16.0,25.0,239.0,239.0
PHL2242,2017-01-30,Battles,Armed clash,,Cagayan Valley,16.6778,121.7330,2,36.0,1648.0,10493.0,10493.0
PHL782,2016-07-25,Battles,Armed clash,,Calabarzon,13.9056,122.3131,1,587.0,1982.0,14707.0,14707.0
PHL12248,2021-06-07,Battles,Armed clash,,Cagayan Valley,18.0746,121.9102,0,102.0,896.0,5470.0,5470.0
PHL2589,2017-03-30,Strategic developments,Disrupted weapons use,,Calabarzon,14.3294,120.9366,0,36642.0,105807.0,453746.0,
PHL2287,2017-02-06,Battles,Armed clash,,Davao Region,6.1760,125.5415,0,47.0,1130.0,8845.0,8845.0
PHL6915,2018-11-26,Violence against civilians,Attack,Civilian targeting,National Capital Region,14.5374,121.0014,1,84720.0,363583.0,714949.0,714949.0
PHL3978,2017-09-30,Battles,Armed clash,,Mimaropa Region,10.5169,119.3543,0,31.0,475.0,1591.0,1591.0
PHL2459,2017-03-07,Battles,Armed clash,,Calabarzon,13.3179,122.6111,4,1739.0,3221.0,8233.0,8233.0
PHL885,2016-08-03,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,6.5428,121.8780,0,23217.0,28154.0,34421.0,34421.0
PHL8605,2019-06-12,Violence against civilians,Attack,Civilian targeting,Calabarzon,14.4443,120.9016,0,7572.0,7714.0,13135.0,7714.0
PHL5479,2018-08-11,Battles,Armed clash,,Mimaropa Region,10.5169,119.3543,1,31.0,481.0,1607.0,1607.0
PHL2445,2017-03-05,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,5.9216,121.0446,5,622.0,2625.0,3213.0,3213.0
PHL4050,2017-10-11,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,9,32535.0,108767.0,187529.0,187529.0
PHL4043,2017-10-09,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,1,32535.0,108767.0,187529.0,187529.0
PHL4982,2018-05-24,Battles,Armed clash,,Calabarzon,13.8829,122.2409,0,3871.0,5924.0,8286.0,8286.0
PHL2245,2017-01-30,Battles,Armed clash,,Soccsksargen,6.1331,125.4453,0,205.0,1699.0,7334.0,7334.0
PHL6783,2018-10-22,Battles,Armed clash,,Bicol Region,13.2843,123.2952,1,24.0,1045.0,9853.0,9853.0
PHL2649,2017-04-07,Violence against civilians,Attack,Civilian targeting,Calabarzon,13.8744,121.5533,1,3826.0,6833.0,13939.0,13939.0
PHL2583,2017-03-29,Violence against civilians,Attack,Civilian targeting,Cagayan Valley,16.5059,121.5225,1,4475.0,10402.0,24656.0,24656.0
PHL1603,2016-10-12,Violence against civilians,Attack,Civilian targeting,Cagayan Valley,17.7671,121.7302,1,2997.0,6527.0,28271.0,28271.0
PHL4959,2018-05-20,Violence against civilians,Attack,Civilian targeting,Bicol Region,12.8005,124.1476,1,2683.0,4269.0,14918.0,14918.0
PHL4828,2018-05-01,Protests,Protest with intervention,,Caraga,8.6465,125.9079,0,1382.0,3836.0,28851.0,1382.0
PHL11233,2020-10-18,Battles,Armed clash,,Bicol Region,13.2907,123.2770,1,283.0,1036.0,7941.0,7941.0
