event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
EGY6828,2015-06-28,Explosions/Remote violence,Remote explosive/landmine/IED,,Fayoum,29.2921,30.8463,0,11629.0,67380.0,83728.0,83728.0
EGY6803,2015-06-20,Battles,Armed clash,,North Sinai,31.1316,33.7984,2,10869.0,26725.0,58708.0,58708.0
EGY6744,2015-05-29,Battles,Armed clash,,North Sinai,31.1316,33.7984,2,10869.0,26725.0,58708.0,58708.0
EGY6699,2015-05-19,Strategic developments,Arrests,,Alexandria,31.1981,29.9192,0,60703.0,94241.0,101291.0,
EGY6700,2015-05-19,Strategic developments,Arrests,,Assiut,27.1810,31.1837,0,158563.0,380173.0,651279.0,
EGY6702,2015-05-19,Strategic developments,Arrests,,Beheira,31.0392,30.4691,0,115276.0,322114.0,428157.0,
EGY6698,2015-05-18,Strategic developments,Disrupted weapons use,,Beheira,31.0392,30.4691,0,115276.0,322114.0,428157.0,
EGY6693,2015-05-18,Battles,Armed clash,,Fayoum,29.3099,30.8418,0,181958.0,390971.0,489549.0,489549.0
EGY6694,2015-05-18,Battles,Armed clash,,Ismailia,30.6043,32.2723,0,35506.0,196806.0,296339.0,296339.0
EGY6695,2015-05-18,Explosions/Remote violence,Remote explosive/landmine/IED,,Beheira,31.0225,30.4489,0,9862.0,53881.0,95186.0,95186.0
EGY6696,2015-05-18,Explosions/Remote violence,Remote explosive/landmine/IED,,Beheira,31.1111,30.4728,0,3446.0,8040.0,66868.0,66868.0
EGY6697,2015-05-18,Explosions/Remote violence,Remote explosive/landmine/IED,,Aswan,24.6147,32.9016,0,15709.0,18540.0,35745.0,35745.0
EGY6672,2015-05-14,Explosions/Remote violence,Remote explosive/landmine/IED,,Qena,26.1642,32.7267,0,54408.0,170247.0,310355.0,310355.0
EGY6673,2015-05-14,Explosions/Remote violence,Remote explosive/landmine/IED,,Beheira,30.8279,30.5363,0,41836.0,60206.0,120161.0,120161.0
EGY6657,2015-05-12,Strategic developments,Disrupted weapons use,,Beheira,31.1340,30.1280,0,77908.0,192663.0,393458.0,
EGY6633,2015-05-04,Battles,Armed clash,,North Sinai,31.1316,33.7984,4,10869.0,26725.0,58708.0,58708.0
EGY6634,2015-05-04,Battles,Armed clash,,North Sinai,31.2878,34.2369,4,8763.0,30492.0,186441.0,186441.0
EGY6626,2015-05-03,Explosions/Remote violence,Remote explosive/landmine/IED,,Beni Suef,29.1899,30.9581,0,5727.0,14548.0,85159.0,85159.0
EGY6627,2015-05-03,Strategic developments,Arrests,,Qalyubia,30.4591,31.1786,0,58000.0,166384.0,260219.0,
EGY6628,2015-05-03,Strategic developments,Arrests,,Kafr el-Sheikh,31.1143,30.9401,0,57093.0,139683.0,247846.0,
EGY6629,2015-05-03,Strategic developments,Arrests,,Menoufia,30.5526,31.0090,0,71914.0,193859.0,355564.0,
EGY6630,2015-05-03,Strategic developments,Arrests,,Suez,29.9737,32.5263,0,76263.0,193793.0,554895.0,
EGY6620,2015-05-01,Battles,Armed clash,,North Sinai,31.1316,33.7984,2,10869.0,26725.0,58708.0,58708.0
EGY6621,2015-05-01,Battles,Armed clash,,North Sinai,31.2878,34.2369,2,8763.0,30492.0,186441.0,186441.0
EGY6596,2015-04-23,Battles,Armed clash,,North Sinai,31.1316,33.7984,2,10869.0,19477.0,45398.0,45398.0
EGY6597,2015-04-23,Battles,Armed clash,,North Sinai,31.2878,34.2369,2,8763.0,30492.0,186441.0,186441.0
EGY6589,2015-04-21,Strategic developments,Looting/property destruction,,Beheira,31.0392,30.4691,0,115276.0,322114.0,500172.0,
EGY6576,2015-04-19,Battles,Armed clash,,North Sinai,31.2878,34.2369,7,8763.0,30492.0,186441.0,186441.0
EGY6554,2015-04-17,Battles,Armed clash,,North Sinai,31.1316,33.7984,5,10869.0,19477.0,45398.0,45398.0
EGY6551,2015-04-15,Strategic developments,Arrests,,Alexandria,31.1981,29.9192,0,60703.0,94241.0,101291.0,
EGY6535,2015-04-11,Explosions/Remote violence,Remote explosive/landmine/IED,,Beheira,30.8853,30.6657,0,61193.0,92811.0,151849.0,151849.0
EGY6523,2015-04-06,Battles,Armed clash,,North Sinai,31.2878,34.2369,4,8763.0,30492.0,186441.0,186441.0
EGY6526,2015-04-06,Explosions/Remote violence,Remote explosive/landmine/IED,,Aswan,24.0911,32.8973,0,55408.0,162734.0,323380.0,323380.0
EGY6520,2015-04-05,Battles,Armed clash,,North Sinai,31.1316,33.7984,4,10869.0,19477.0,45398.0,45398.0
EGY6521,2015-04-05,Battles,Armed clash,,North Sinai,31.2878,34.2369,4,8763.0,30492.0,186441.0,186441.0
EGY6513,2015-04-04,Explosions/Remote violence,Remote explosive/landmine/IED,,Giza,30.0081,31.2109,0,76299.0,87218.0,87218.0,87218.0
EGY6496,2015-04-01,Strategic developments,Disrupted weapons use,,Alexandria,31.1259,29.7854,0,57110.0,93431.0,148134.0,
EGY6472,2015-03-23,Strategic developments,Arrests,,Fayoum,29.3099,30.8418,0,181958.0,390971.0,490631.0,
EGY6473,2015-03-23,Strategic developments,Arrests,,Menia,28.1099,30.7503,0,21463.0,78395.0,360629.0,
EGY6474,2015-03-23,Strategic developments,Arrests,,Gharbia,30.7885,31.0019,0,71739.0,239197.0,498261.0,
EGY6454,2015-03-18,Battles,Armed clash,,North Sinai,31.1316,33.7984,0,10869.0,19477.0,45398.0,45398.0
EGY6455,2015-03-18,Battles,Armed clash,,North Sinai,31.2878,34.2369,0,8763.0,30492.0,187908.0,187908.0
EGY6457,2015-03-18,Explosions/Remote violence,Remote explosive/landmine/IED,,Beni Suef,29.0744,31.0979,0,123602.0,254293.0,449044.0,449044.0
EGY6458,2015-03-18,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Fayoum,29.3099,30.8418,0,181958.0,390971.0,490631.0,490631.0
