event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ISR42989,2024-11-13,Explosions/Remote violence,Air/drone strike,,HaZafon,33.2086,35.6070,0,796.0,833.0,841.0,841.0
ISR42990,2024-11-11,Strategic developments,Disrupted weapons use,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,
ISR42992,2024-11-09,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9281,35.0765,0,14142.0,38348.0,44445.0,44445.0
ISR42993,2024-11-10,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0089,35.0981,0,31836.0,41590.0,41590.0,41590.0
ISR42995,2024-11-11,Strategic developments,Disrupted weapons use,,Haifa,32.8184,34.9885,0,19308.0,64657.0,195815.0,
ISR42997,2024-11-11,Strategic developments,Disrupted weapons use,,HaZafon,33.0726,35.1458,0,3476.0,3476.0,3476.0,
ISR43000,2024-11-11,Strategic developments,Disrupted weapons use,,HaDarom,30.6582,35.2375,0,805.0,1121.0,1391.0,
ISR43001,2024-11-09,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0089,35.0981,0,31836.0,41590.0,41590.0,41590.0
ISR43005,2024-11-10,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9948,35.4851,0,112.0,121.0,123.0,123.0
ISR43008,2024-11-11,Explosions/Remote violence,Shelling/artillery/missile attack,,Haifa,32.8275,35.0858,0,18871.0,22664.0,27006.0,27006.0
ISR43010,2024-11-12,Explosions/Remote violence,Shelling/artillery/missile attack,,Haifa,32.8184,34.9885,0,19308.0,64657.0,195815.0,195815.0
ISR43011,2024-11-12,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0089,35.0981,0,31836.0,41590.0,41590.0,41590.0
ISR43014,2024-11-13,Explosions/Remote violence,Shelling/artillery/missile attack,,Tel Aviv,32.0809,34.7806,0,29766.0,47646.0,47646.0,47646.0
ISR43015,2024-11-13,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0129,35.2774,0,3682.0,20079.0,22045.0,22045.0
ISR43018,2024-11-13,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0516,35.4997,0,854.0,2174.0,2261.0,2261.0
ISR43019,2024-11-14,Explosions/Remote violence,Shelling/artillery/missile attack,,Haifa,32.8417,35.0714,0,14517.0,21901.0,21901.0,21901.0
ISR43020,2024-11-14,Strategic developments,Looting/property destruction,,HaDarom,31.3601,34.9962,0,0.0,0.0,4.0,
ISR43021,2024-11-05,Protests,Protest with intervention,,HaMerkaz,32.3809,34.8635,0,2273.0,4772.0,8553.0,2273.0
ISR43023,2024-11-14,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0129,35.2774,0,3682.0,20079.0,22045.0,22045.0
ISR43024,2024-11-15,Explosions/Remote violence,Shelling/artillery/missile attack,,Haifa,32.8115,35.1132,0,19291.0,43402.0,64711.0,64711.0
ISR43027,2024-11-09,Protests,Protest with intervention,,Jerusalem,31.7690,35.2163,0,26780.0,36812.0,46306.0,26780.0
ISR43031,2024-11-09,Protests,Protest with intervention,,Haifa,32.8184,34.9885,0,19308.0,64657.0,195815.0,19308.0
ISR43033,2024-11-12,Strategic developments,Disrupted weapons use,,HaDarom,30.6185,34.8063,0,1637.0,4402.0,5378.0,
ISR43034,2024-11-12,Strategic developments,Disrupted weapons use,,Tel Aviv,32.0809,34.7806,0,29766.0,47646.0,47646.0,
ISR43035,2024-11-12,Strategic developments,Disrupted weapons use,,HaZafon,33.0089,35.0981,0,31836.0,41590.0,41590.0,
ISR43038,2024-11-12,Strategic developments,Disrupted weapons use,,HaZafon,32.9281,35.0765,0,14142.0,38348.0,44445.0,
ISR43040,2024-11-13,Strategic developments,Disrupted weapons use,,Tel Aviv,32.0809,34.7806,0,29766.0,47646.0,47646.0,
ISR43041,2024-11-09,Strategic developments,Disrupted weapons use,,HaZafon,33.0089,35.0981,0,31836.0,41590.0,41590.0,
ISR43042,2024-11-13,Strategic developments,Disrupted weapons use,,HaZafon,33.0129,35.2774,0,3682.0,20079.0,22045.0,
ISR43043,2024-11-09,Strategic developments,Disrupted weapons use,,HaZafon,33.0089,35.0981,0,31836.0,41590.0,41590.0,
ISR43044,2024-11-13,Strategic developments,Disrupted weapons use,,HaDarom,29.5581,34.9482,0,17152.0,39900.0,60253.0,
ISR43045,2024-11-13,Strategic developments,Disrupted weapons use,,HaZafon,32.9281,35.0765,0,14142.0,38348.0,44445.0,
ISR43047,2024-11-13,Strategic developments,Disrupted weapons use,,HaZafon,33.0726,35.1458,0,3476.0,3476.0,3476.0,
ISR43050,2024-11-14,Strategic developments,Disrupted weapons use,,Haifa,32.8417,35.0714,0,14517.0,21901.0,21901.0,
ISR43054,2024-11-15,Strategic developments,Disrupted weapons use,,Haifa,32.8417,35.0714,0,14517.0,21901.0,21901.0,
ISR43055,2024-11-12,Strategic developments,Disrupted weapons use,,HaZafon,33.0404,35.1107,0,1796.0,1859.0,1866.0,
ISR43057,2024-11-14,Explosions/Remote violence,Shelling/artillery/missile attack,,Haifa,32.8213,35.0706,0,17333.0,35472.0,41272.0,41272.0
ISR43059,2024-11-14,Explosions/Remote violence,Shelling/artillery/missile attack,,Haifa,32.8115,35.1132,0,19291.0,43402.0,64711.0,64711.0
ISR43060,2024-11-15,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9004,35.1658,0,766.0,799.0,1136.0,1136.0
ISR4400,2020-10-24,Protests,Peaceful protest,,HaZafon,33.0209,35.1484,0,1150.0,1247.0,6828.0,1150.0
ISR4664,2020-10-31,Protests,Peaceful protest,,HaZafon,33.0209,35.1484,0,1150.0,1247.0,6828.0,1150.0
ISR5103,2020-11-12,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,29819.0,52717.0,68811.0,29819.0
ISR5233,2020-11-14,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,29819.0,52717.0,68811.0,29819.0
ISR6286,2020-12-12,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,29819.0,52717.0,68811.0,29819.0
ISR6953,2021-01-02,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,30294.0,53562.0,69915.0,30294.0
ISR7085,2020-12-19,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,29819.0,52717.0,68811.0,29819.0
ISR7214,2021-01-09,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,30294.0,53562.0,69915.0,30294.0
ISR7747,2021-01-23,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,30294.0,53562.0,69915.0,30294.0
ISR8282,2021-02-06,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,30294.0,53562.0,69915.0,30294.0
ISR8475,2021-02-13,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,30294.0,53562.0,69915.0,30294.0
ISR9158,2021-03-06,Protests,Peaceful protest,,HaZafon,33.0089,35.0981,0,30294.0,53562.0,69915.0,30294.0
