event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
TWN4392,2023-05-17,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4393,2023-05-19,Protests,Peaceful protest,,Taipei City,25.0267,121.5345,0,71639.0,184682.0,306474.0,71639.0
TWN4395,2023-05-17,Protests,Peaceful protest,,Taipei City,25.0642,121.5336,0,60877.0,129982.0,179341.0,60877.0
TWN4396,2023-05-15,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4397,2023-05-16,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4398,2023-05-17,Protests,Peaceful protest,,Taipei City,25.0338,121.5673,0,71678.0,145025.0,187168.0,71678.0
TWN4399,2023-05-14,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4401,2023-05-14,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4403,2023-05-15,Protests,Peaceful protest,,Nantou,23.7555,120.6820,0,8688.0,20511.0,33682.0,8688.0
TWN4404,2023-05-15,Protests,Peaceful protest,,Yunlin,23.5726,120.2459,0,3198.0,4988.0,13779.0,3198.0
TWN4405,2023-05-19,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4406,2023-05-03,Protests,Peaceful protest,,Taipei City,25.0338,121.5673,0,71678.0,145025.0,187168.0,71678.0
TWN4407,2023-05-01,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4408,2023-05-03,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4409,2023-05-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4412,2023-05-04,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4415,2023-05-08,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4416,2023-05-08,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4417,2023-05-09,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
