event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
RUS23630,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.3090,35.3149,0,10.0,10.0,10.0,10.0
RUS23631,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.3382,35.1749,0,1.0,3.0,3.0,3.0
RUS23632,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.2450,35.3668,1,195.0,570.0,635.0,635.0
RUS23633,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.1489,35.2348,0,1.0,1.0,59.0,59.0
RUS23634,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.2041,35.3290,0,664.0,1670.0,2558.0,2558.0
RUS23635,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.3233,35.1029,1,75.0,117.0,119.0,119.0
RUS23636,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.3211,35.3345,1,126.0,212.0,215.0,215.0
RUS23637,2024-09-23,Explosions/Remote violence,Air/drone strike,,Kursk,51.1528,35.3441,1,95.0,119.0,227.0,227.0
RUS23672,2024-09-24,Battles,Armed clash,,Kursk,51.2620,35.0273,1,43.0,160.0,160.0,160.0
RUS23673,2024-09-24,Battles,Armed clash,,Kursk,51.2563,34.5355,5,0.0,0.0,0.0,0.0
RUS23674,2024-09-24,Battles,Armed clash,,Kursk,51.3001,35.0387,1,4.0,44.0,63.0,63.0
RUS23675,2024-09-24,Battles,Armed clash,,Kursk,51.1023,35.3301,1,180.0,493.0,581.0,581.0
RUS23676,2024-09-24,Battles,Armed clash,,Kursk,51.3304,35.2235,5,251.0,580.0,725.0,725.0
RUS23677,2024-09-24,Battles,Armed clash,,Kursk,51.2835,34.9645,5,82.0,131.0,182.0,182.0
RUS23678,2024-09-24,Battles,Armed clash,,Kursk,51.2558,34.6747,5,0.0,0.0,0.0,0.0
RUS23679,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2392,35.2625,0,66.0,22.0,22.0,22.0
RUS23680,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.0927,35.2660,0,235.0,573.0,635.0,635.0
RUS23681,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2714,35.2975,0,78.0,79.0,79.0,79.0
RUS23682,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2593,35.2659,0,17.0,17.0,17.0,17.0
RUS23683,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.1375,35.2706,0,10.0,29.0,33.0,33.0
RUS23684,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.1777,35.3417,0,63.0,64.0,187.0,187.0
RUS23686,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2450,35.3668,1,195.0,570.0,635.0,635.0
RUS23687,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2247,35.3629,0,55.0,78.0,81.0,81.0
RUS23688,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.3582,35.2268,0,10.0,11.0,22.0,22.0
RUS23689,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.3233,35.1029,0,75.0,117.0,119.0,119.0
RUS23690,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2785,35.3092,0,19.0,41.0,93.0,93.0
RUS23691,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.3211,35.3345,1,126.0,212.0,215.0,215.0
RUS23692,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.1528,35.3441,1,95.0,119.0,227.0,227.0
RUS23693,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2732,35.2668,0,0.0,1.0,1.0,1.0
