event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ETH7633,2021-11-17,Strategic developments,Arrests,,Oromia,7.5833,38.9000,0,888.0,3010.0,14465.0,
ETH7760,2021-12-01,Violence against civilians,Attack,Civilian targeting,Oromia,8.7333,37.4667,11,8011.0,15791.0,35024.0,35024.0
ETH7855,2021-12-20,Battles,Armed clash,,Oromia,8.7333,37.4667,9,8011.0,15791.0,35024.0,35024.0
ETH7914,2022-01-05,Violence against civilians,Attack,Civilian targeting,Oromia,8.5745,37.4287,23,654.0,3152.0,13768.0,13768.0
ETH7986,2022-01-26,Battles,Armed clash,,Oromia,9.2833,37.0333,0,2671.0,6231.0,18520.0,18520.0
ETH8025,2022-02-01,Violence against civilians,Attack,Civilian targeting,Oromia,8.7333,37.4667,7,8202.0,16198.0,35941.0,35941.0
ETH8125,2022-02-23,Battles,Armed clash,,Oromia,10.0003,38.4153,3,795.0,1883.0,5169.0,5169.0
ETH8212,2021-08-05,Violence against civilians,Attack,Civilian targeting,Amhara,11.6695,39.7532,1,346.0,2088.0,10785.0,10785.0
ETH8230,2021-09-20,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Amhara,11.6695,39.7532,5,346.0,2088.0,10785.0,10785.0
ETH8246,2021-08-01,Violence against civilians,Attack,Civilian targeting,Amhara,11.6695,39.7532,0,346.0,2088.0,10785.0,2088.0
ETH8360,2022-04-05,Violence against civilians,Attack,Civilian targeting,Oromia,8.5745,37.4287,4,654.0,3152.0,13768.0,13768.0
ETH8361,2022-04-10,Violence against civilians,Attack,Civilian targeting,Oromia,8.5745,37.4287,0,654.0,3152.0,13768.0,3152.0
ETH8362,2022-04-12,Violence against civilians,Attack,Civilian targeting,Oromia,8.5745,37.4287,3,654.0,3152.0,13768.0,13768.0
ETH8500,2022-05-19,Protests,Excessive force against protesters,Civilian targeting,Amhara,11.4167,37.1667,3,30510.0,73032.0,118987.0,30510.0
ETH8619,2022-06-22,Battles,Armed clash,,Oromia,8.8032,37.4827,5,609.0,1553.0,8871.0,8871.0
ETH8620,2022-06-22,Battles,Armed clash,,Oromia,8.7333,37.4667,4,8202.0,16198.0,35568.0,35568.0
ETH8630,2022-06-30,Battles,Armed clash,,Oromia,9.2833,37.0333,0,2671.0,6231.0,18193.0,18193.0
ETH8746,2022-07-16,Battles,Armed clash,,Oromia,10.0003,38.4153,5,795.0,1883.0,5789.0,5789.0
ETH8769,2022-07-23,Violence against civilians,Attack,Civilian targeting,Oromia,9.2833,37.0333,1,2671.0,6231.0,18193.0,18193.0
ETH8780,2022-07-27,Battles,Armed clash,,Oromia,9.8667,38.3500,3,659.0,1936.0,15554.0,15554.0
ETH8796,2022-08-03,Battles,Armed clash,,Oromia,7.5833,38.9000,3,908.0,3081.0,14815.0,14815.0
ETH8919,2022-08-22,Battles,Armed clash,,Oromia,9.8667,38.3500,0,659.0,1936.0,15554.0,15554.0
ETH9349,2022-11-06,Violence against civilians,Attack,Civilian targeting,Oromia,7.5298,38.9859,8,20018.0,33822.0,55723.0,55723.0
ETH9387,2022-11-14,Battles,Armed clash,,Oromia,9.8667,38.3500,0,659.0,1936.0,10883.0,10883.0
ETH9437,2022-11-26,Battles,Armed clash,,Oromia,8.7333,37.4667,0,8202.0,16198.0,35568.0,35568.0
ETH9452,2022-12-02,Explosions/Remote violence,Air/drone strike,,Oromia,10.0003,38.4153,10,795.0,1883.0,5789.0,5789.0
ETH9572,2022-12-14,Strategic developments,Looting/property destruction,,Oromia,10.1371,38.4933,0,2353.0,5623.0,19253.0,
ETH9668,2023-01-14,Violence against civilians,Attack,Civilian targeting,Oromia,10.1371,38.4933,3,2430.0,5801.0,19761.0,19761.0
ETH9835,2023-03-12,Violence against civilians,Attack,Civilian targeting,Oromia,9.2833,37.0333,3,2762.0,6429.0,18752.0,18752.0
ETH9893,2023-04-02,Protests,Peaceful protest,,Amhara,11.4167,37.1667,0,31031.0,74538.0,121881.0,31031.0
ETH9910,2023-04-09,Riots,Violent demonstration,,Amhara,11.4167,37.1667,0,31031.0,74538.0,121881.0,74538.0
ETH9911,2023-04-10,Protests,Excessive force against protesters,Civilian targeting,Amhara,11.4167,37.1667,4,31031.0,74538.0,121881.0,31031.0
ETH9949,2023-04-11,Protests,Excessive force against protesters,Civilian targeting,Amhara,11.4167,37.1667,0,31031.0,74538.0,121881.0,31031.0
ETH5949,2021-01-15,Explosions/Remote violence,Air/drone strike,,Tigray,13.6645,38.9155,0,256.0,635.0,4840.0,4840.0
ETH1474,2010-09-14,Strategic developments,Change to group/activity,,Somali,9.3500,42.8000,0,,,,
ETH12960,2024-06-21,Strategic developments,Other,,Tigray,13.5614,38.1325,0,3272.0,4622.0,28323.0,
ETH5970,2021-02-17,Explosions/Remote violence,Remote explosive/landmine/IED,,Tigray,13.2476,39.5194,0,12830.0,21949.0,28605.0,28605.0
ETH6893,2021-07-01,Explosions/Remote violence,Remote explosive/landmine/IED,,Amhara,13.4520,38.0626,0,16384.0,20582.0,28326.0,28326.0
ETH10139,2023-06-11,Battles,Armed clash,,Amhara,10.2712,38.9180,0,7677.0,14523.0,23362.0,23362.0
ETH10451,2023-08-18,Violence against civilians,Attack,Civilian targeting,Amhara,10.2712,38.9180,2,7677.0,14523.0,23362.0,23362.0
ETH11467,2024-01-11,Battles,Armed clash,,Amhara,11.8167,38.2167,3,5041.0,8795.0,19254.0,19254.0
ETH12277,2024-03-09,Battles,Armed clash,,Amhara,11.4148,37.3999,0,2538.0,5746.0,23654.0,23654.0
ETH12278,2024-03-09,Battles,Armed clash,,Amhara,11.4148,37.3999,0,2538.0,5746.0,23654.0,23654.0
ETH12401,2024-05-03,Battles,Armed clash,,Amhara,11.4148,37.3999,5,2538.0,5746.0,23654.0,23654.0
ETH12402,2024-05-03,Strategic developments,Other,,Amhara,11.4148,37.3999,0,2538.0,5746.0,23654.0,
ETH12793,2024-06-13,Strategic developments,Looting/property destruction,,Amhara,11.4148,37.3999,0,2538.0,5746.0,23654.0,
ETH13094,2024-04-10,Battles,Armed clash,,Oromia,9.3724,36.9621,0,412.0,918.0,4007.0,4007.0
ETH13095,2024-04-10,Battles,Armed clash,,Oromia,8.8593,36.9145,0,434.0,1841.0,16348.0,16348.0
ETH13120,2024-07-24,Battles,Armed clash,,Oromia,10.1495,38.8130,0,836.0,1513.0,3148.0,3148.0
ETH13143,2024-07-24,Violence against civilians,Attack,Civilian targeting,Oromia,10.1495,38.8130,2,836.0,1513.0,3148.0,3148.0
ETH13189,2024-07-28,Violence against civilians,Attack,Civilian targeting,Oromia,10.1495,38.8130,0,836.0,1513.0,3148.0,1513.0
ETH13242,2024-08-02,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Oromia,9.8167,38.6333,0,10869.0,16849.0,26102.0,16849.0
ETH13244,2024-08-03,Battles,Armed clash,,Amhara,11.0667,37.8833,0,10340.0,49078.0,89539.0,89539.0
ETH13245,2024-08-03,Battles,Armed clash,,Amhara,11.8577,39.6653,3,1131.0,3739.0,7267.0,7267.0
ETH13246,2024-08-03,Battles,Armed clash,,Amhara,11.8500,38.0166,0,70209.0,170613.0,227506.0,227506.0
ETH13247,2024-08-03,Battles,Armed clash,,Amhara,11.8533,38.2543,3,578.0,1468.0,9082.0,9082.0
ETH13248,2024-08-03,Battles,Armed clash,,Amhara,11.7804,38.2731,7,1482.0,4842.0,18988.0,18988.0
ETH13249,2024-08-03,Battles,Armed clash,,Amhara,11.7333,38.4666,7,15908.0,30279.0,42860.0,42860.0
ETH13250,2024-08-03,Battles,Armed clash,,Amhara,11.5319,38.5551,23,566.0,1860.0,9259.0,9259.0
ETH13252,2024-08-04,Battles,Armed clash,,Amhara,11.0667,37.8833,0,10340.0,49078.0,89539.0,89539.0
ETH13253,2024-08-04,Battles,Armed clash,,Amhara,11.8500,38.0166,0,70209.0,170613.0,227506.0,227506.0
ETH13259,2024-08-05,Battles,Armed clash,,Amhara,11.8500,38.0166,0,70209.0,170613.0,227506.0,227506.0
ETH13262,2024-08-06,Battles,Armed clash,,Amhara,11.0667,37.8833,0,10340.0,49078.0,89539.0,89539.0
ETH13264,2024-08-07,Battles,Armed clash,,Amhara,10.1485,38.8675,0,489.0,626.0,1575.0,1575.0
ETH13266,2024-08-07,Battles,Armed clash,,Amhara,10.2031,39.0853,0,7023.0,11574.0,25459.0,25459.0
ETH13269,2024-08-07,Battles,Armed clash,,Amhara,10.2678,38.9531,0,961.0,3239.0,8898.0,8898.0
ETH13274,2024-08-07,Battles,Armed clash,,Oromia,7.2833,39.8167,0,5058.0,22336.0,46312.0,46312.0
ETH13275,2024-08-07,Battles,Armed clash,,Oromia,7.3906,39.7641,0,438.0,1180.0,5354.0,5354.0
ETH13276,2024-08-07,Battles,Armed clash,,Oromia,7.3263,39.6721,0,322.0,1313.0,11408.0,11408.0
ETH13277,2024-08-07,Battles,Armed clash,,Oromia,7.1000,39.7833,0,4427.0,8878.0,16451.0,16451.0
ETH13278,2024-08-07,Battles,Armed clash,,Oromia,7.0000,39.4000,0,12672.0,39806.0,50479.0,50479.0
ETH13279,2024-08-07,Battles,Armed clash,,Oromia,7.1597,39.5345,0,1803.0,3178.0,12546.0,12546.0
ETH13280,2024-08-07,Battles,Armed clash,,Oromia,7.2000,39.6333,0,166.0,710.0,4007.0,4007.0
ETH13281,2024-08-07,Battles,Armed clash,,Oromia,7.0319,39.4452,0,540.0,3019.0,16764.0,16764.0
ETH13282,2024-08-07,Battles,Armed clash,,Oromia,7.2426,39.5759,0,1054.0,2542.0,11057.0,11057.0
