event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
CHN16359,2025-01-03,Protests,Peaceful protest,,Shaanxi,34.2933,108.9463,0,39346.0,166095.0,802015.0,39346.0
CHN16360,2025-01-03,Protests,Peaceful protest,,Hunan,27.5787,110.0402,0,12934.0,42307.0,123792.0,12934.0
CHN16361,2025-01-02,Protests,Peaceful protest,,Guangdong,23.0841,114.3825,0,32993.0,70679.0,435921.0,32993.0
CHN16362,2025-01-02,Protests,Peaceful protest,,Hebei,39.6245,118.2006,0,35510.0,84978.0,374821.0,35510.0
CHN16363,2025-01-02,Protests,Peaceful protest,,Shaanxi,34.2933,108.9463,0,39346.0,166095.0,802015.0,39346.0
CHN16364,2025-01-02,Protests,Peaceful protest,,Hubei,30.6001,114.3090,0,18881.0,89553.0,909446.0,18881.0
CHN16365,2025-01-02,Protests,Peaceful protest,,Henan,34.3884,115.6531,0,17986.0,77952.0,441109.0,17986.0
CHN16366,2025-01-02,Protests,Peaceful protest,,Hainan,20.0310,110.3285,0,65214.0,240349.0,900699.0,65214.0
CHN16368,2025-01-01,Protests,Peaceful protest,,Jiangsu,31.3361,120.6172,0,26181.0,97906.0,609381.0,26181.0
CHN16302,2025-01-14,Protests,Peaceful protest,,Hubei,30.1740,114.9613,0,19101.0,61766.0,205077.0,19101.0
CHN16369,2023-05-21,Violence against civilians,Attack,Civilian targeting,Beijing,39.9062,116.3913,0,15610.0,98870.0,326881.0,98870.0
CHN16370,2024-04-15,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Henan,34.7482,113.6129,0,61223.0,249492.0,1160567.0,249492.0
CHN16380,2018-04-25,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Xinjiang,39.3751,75.8628,0,31175.0,70721.0,83544.0,70721.0
CHN16204,2024-06-02,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Anhui,32.6473,117.0173,0,43445.0,159719.0,463281.0,159719.0
CHN16381,2024-10-15,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Hubei,30.6001,114.3090,0,18927.0,89752.0,911466.0,89752.0
CHN16395,2025-02-28,Protests,Peaceful protest,,Guangdong,22.5446,114.0545,0,71390.0,183066.0,1030654.0,71390.0
CHN16396,2025-02-28,Protests,Peaceful protest,,Guangdong,22.5446,114.0545,0,71390.0,183066.0,1030654.0,71390.0
CHN16397,2025-02-27,Protests,Peaceful protest,,Hainan,18.2814,109.5781,0,18648.0,50041.0,101393.0,18648.0
CHN16398,2025-02-27,Protests,Peaceful protest,,Shaanxi,33.8627,109.9412,0,30558.0,121491.0,264070.0,30558.0
CHN16399,2025-02-26,Protests,Peaceful protest,,Xinjiang,41.7259,86.1743,0,25350.0,59748.0,285325.0,25350.0
CHN16401,2025-02-25,Protests,Peaceful protest,,Jilin,42.8913,129.5089,0,40144.0,101671.0,401708.0,40144.0
CHN16402,2025-02-25,Protests,Peaceful protest,,Guangdong,23.0187,113.7438,0,29217.0,133775.0,742718.0,29217.0
CHN16403,2025-02-25,Protests,Peaceful protest,,Zhejiang,30.2571,120.2049,0,35610.0,169962.0,648420.0,35610.0
CHN16404,2025-02-25,Protests,Peaceful protest,,Shanxi,40.0759,113.2977,0,31738.0,114071.0,577776.0,31738.0
CHN16405,2025-02-25,Protests,Peaceful protest,,Gansu,36.0575,103.8253,0,77166.0,236325.0,899302.0,77166.0
CHN16406,2025-02-25,Protests,Peaceful protest,,Jiangsu,31.3361,120.6172,0,26181.0,97906.0,609381.0,26181.0
CHN16407,2025-02-24,Protests,Peaceful protest,,Shaanxi,34.2933,108.9463,0,39346.0,166095.0,802015.0,39346.0
CHN16408,2025-02-24,Protests,Peaceful protest,,Henan,34.7482,113.6129,0,61124.0,249063.0,1158339.0,61124.0
CHN16410,2025-02-24,Protests,Peaceful protest,,Guangdong,22.9282,112.0436,0,31768.0,107679.0,237121.0,31768.0
CHN16411,2025-02-24,Protests,Peaceful protest,,Anhui,31.8511,117.2605,0,65353.0,212265.0,1279096.0,65353.0
CHN16412,2025-02-24,Protests,Peaceful protest,,Shanxi,37.8939,112.5703,0,47927.0,167125.0,816124.0,47927.0
CHN16413,2025-02-24,Protests,Peaceful protest,,Shandong,36.0757,120.4124,0,15131.0,118728.0,549443.0,15131.0
CHN16414,2025-02-24,Protests,Peaceful protest,,Zhejiang,30.2571,120.2049,0,35610.0,169962.0,648420.0,35610.0
