event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
COL18190,2022-11-09,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Narino,1.8071,-78.7639,0,30988.0,45486.0,86699.0,45486.0
COL18191,2022-11-09,Battles,Armed clash,,Cauca,2.2785,-76.5464,1,98.0,314.0,1503.0,1503.0
COL18194,2022-11-03,Battles,Armed clash,,Valle del Cauca,3.9543,-77.3711,0,159.0,476.0,1524.0,1524.0
COL18195,2022-11-06,Battles,Armed clash,,Putumayo,0.3646,-77.0107,0,77.0,353.0,2054.0,2054.0
COL182,2019-02-05,Violence against civilians,Attack,Civilian targeting,Cauca,2.3310,-77.2353,2,2457.0,2836.0,4742.0,4742.0
COL18207,2022-11-07,Violence against civilians,Attack,Civilian targeting,Antioquia,6.0913,-75.6336,2,52882.0,80250.0,98037.0,98037.0
COL1826,2020-01-01,Battles,Armed clash,,Choco,6.5563,-76.8835,0,1275.0,1298.0,1902.0,1902.0
COL1827,2020-01-01,Violence against civilians,Attack,Civilian targeting,Cauca,2.5729,-77.8880,1,12408.0,15962.0,16581.0,16581.0
COL18272,2022-11-12,Strategic developments,Looting/property destruction,,Narino,1.4169,-78.4329,0,1344.0,1745.0,2782.0,
COL18273,2022-11-10,Violence against civilians,Attack,Civilian targeting,Antioquia,7.9774,-75.1983,1,34840.0,60611.0,86467.0,86467.0
COL18274,2022-11-02,Violence against civilians,Attack,Civilian targeting,Cauca,2.5492,-76.0635,0,2340.0,3907.0,9844.0,3907.0
COL18275,2022-11-11,Explosions/Remote violence,Remote explosive/landmine/IED,,Narino,2.4495,-77.9791,0,3686.0,3722.0,3724.0,3724.0
COL18276,2022-11-14,Violence against civilians,Attack,Civilian targeting,Antioquia,7.9774,-75.1983,1,34840.0,60611.0,86467.0,86467.0
COL18279,2022-11-11,Violence against civilians,Attack,Civilian targeting,Arauca,6.7971,-71.7686,0,5594.0,11094.0,11723.0,11094.0
COL1828,2020-01-01,Violence against civilians,Attack,Civilian targeting,Cauca,2.5729,-77.8880,1,12408.0,15962.0,16581.0,16581.0
COL18282,2022-11-11,Violence against civilians,Attack,Civilian targeting,Narino,1.5773,-77.3335,1,203.0,3011.0,6658.0,6658.0
COL18288,2022-11-09,Explosions/Remote violence,Remote explosive/landmine/IED,,Narino,2.3161,-78.3118,0,0.0,0.0,52.0,52.0
COL18289,2022-11-15,Violence against civilians,Attack,Civilian targeting,Cauca,2.9259,-76.5935,1,775.0,1138.0,3015.0,3015.0
COL18292,2022-11-06,Violence against civilians,Attack,Civilian targeting,Cauca,3.2108,-76.2244,1,112.0,319.0,4595.0,4595.0
COL18294,2022-11-08,Violence against civilians,Attack,Civilian targeting,Cauca,3.2531,-76.2289,1,17225.0,22557.0,24861.0,24861.0
COL18296,2022-11-12,Violence against civilians,Attack,Civilian targeting,Cauca,2.7546,-76.6292,1,4701.0,6228.0,9839.0,9839.0
COL183,2019-02-05,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Norte de Santander,8.3217,-73.1460,0,1465.0,1775.0,2351.0,2351.0
COL18311,2022-11-05,Strategic developments,Other,,Narino,1.8071,-78.7639,0,30988.0,45486.0,86699.0,
COL18312,2022-11-16,Violence against civilians,Attack,Civilian targeting,Cauca,2.9760,-76.4447,1,948.0,2599.0,4282.0,4282.0
COL18325,2022-11-06,Violence against civilians,Attack,Civilian targeting,Cauca,3.0161,-76.4854,1,28702.0,46751.0,53738.0,53738.0
COL18327,2022-11-16,Violence against civilians,Attack,Civilian targeting,Cauca,3.0161,-76.4854,1,28702.0,46751.0,53738.0,53738.0
COL1833,2020-01-05,Violence against civilians,Attack,Civilian targeting,Choco,5.7120,-77.2629,1,430.0,1124.0,1148.0,1148.0
COL18355,2022-11-12,Violence against civilians,Attack,Civilian targeting,Cauca,3.0879,-76.6508,1,107.0,337.0,681.0,681.0
COL18356,2022-11-14,Violence against civilians,Attack,Civilian targeting,Narino,1.8071,-78.7639,2,30988.0,45486.0,86699.0,86699.0
COL18360,2022-11-25,Violence against civilians,Attack,Civilian targeting,Antioquia,7.5783,-75.3524,2,6299.0,6453.0,7063.0,7063.0
COL1839,2020-01-07,Strategic developments,Disrupted weapons use,,La Guajira,10.6076,-72.9790,0,14577.0,27852.0,28611.0,
COL1840,2020-01-08,Explosions/Remote violence,Remote explosive/landmine/IED,,Norte de Santander,8.1819,-73.3123,0,244.0,333.0,1153.0,1153.0
COL1842,2020-01-08,Battles,Armed clash,,Norte de Santander,8.4026,-73.2071,0,1329.0,2085.0,5170.0,5170.0
COL1844,2020-01-10,Violence against civilians,Attack,Civilian targeting,Norte de Santander,8.3537,-72.5491,1,80.0,258.0,785.0,785.0
COL1845,2020-01-10,Violence against civilians,Attack,Civilian targeting,Cesar,9.3954,-73.4883,1,1085.0,1576.0,4416.0,4416.0
COL18466,2022-11-22,Battles,Armed clash,,Cauca,2.7856,-76.5186,1,1016.0,2027.0,2189.0,2189.0
COL18468,2022-11-07,Violence against civilians,Attack,Civilian targeting,La Guajira,11.3783,-72.2419,1,26043.0,87902.0,134542.0,134542.0
COL18469,2022-11-15,Battles,Armed clash,,Narino,2.5645,-78.0683,0,55.0,159.0,239.0,239.0
COL18470,2022-11-08,Violence against civilians,Attack,Civilian targeting,La Guajira,11.5288,-72.9115,1,35461.0,91794.0,147045.0,147045.0
COL18471,2022-11-16,Violence against civilians,Attack,Civilian targeting,Antioquia,7.9736,-75.1441,1,52.0,366.0,2930.0,2930.0
COL18472,2022-11-16,Violence against civilians,Attack,Civilian targeting,Antioquia,6.3137,-76.1314,2,9888.0,18453.0,20039.0,20039.0
COL18477,2022-11-18,Strategic developments,Other,,Narino,1.8896,-78.2525,0,0.0,10.0,425.0,
COL18479,2022-11-19,Violence against civilians,Attack,Civilian targeting,Antioquia,7.0039,-73.9125,0,9850.0,11719.0,12767.0,11719.0
COL18481,2022-11-20,Violence against civilians,Attack,Civilian targeting,Putumayo,0.5050,-76.4973,1,15856.0,44020.0,44935.0,44935.0
COL18485,2022-11-18,Battles,Armed clash,,Caqueta,1.4792,-75.4364,1,3358.0,3408.0,3725.0,3725.0
COL18487,2022-11-18,Battles,Armed clash,,Guaviare,2.5664,-72.6390,0,20455.0,40886.0,41454.0,41454.0
COL18488,2022-11-22,Violence against civilians,Attack,Civilian targeting,Cauca,3.1145,-76.6272,1,3052.0,3115.0,3194.0,3194.0
COL18489,2022-11-23,Violence against civilians,Attack,Civilian targeting,Cauca,3.0161,-76.4854,1,28702.0,46751.0,53738.0,53738.0
COL1850,2020-01-10,Explosions/Remote violence,Remote explosive/landmine/IED,,Casanare,5.3276,-72.3969,0,34846.0,101736.0,153084.0,153084.0
COL18505,2022-10-11,Battles,Armed clash,,Narino,2.4776,-78.1098,0,7988.0,8323.0,8676.0,8676.0
COL18507,2022-11-27,Violence against civilians,Attack,Civilian targeting,Cauca,2.8373,-76.4908,1,565.0,1264.0,2656.0,2656.0
COL1851,2020-01-11,Battles,Armed clash,,Valle del Cauca,4.6750,-75.7798,2,10569.0,11883.0,14627.0,14627.0
COL18514,2022-11-28,Violence against civilians,Attack,Civilian targeting,Amazonas,-4.2130,-69.9394,4,24463.0,40463.0,48326.0,48326.0
