country,admin1,month,year,total_forecast,battles_forecast,erv_forecast,vac_forecast,total_observed,battles_observed,erv_observed,vac_observed,timestamp
Jordan,Ajlun,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Ajlun,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Ajlun,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Ajlun,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Aqabah,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Aqabah,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Aqabah,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Aqabah,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Balqa,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Balqa,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Balqa,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Balqa,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141049
Jordan,Al Karak,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Al Karak,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Al Karak,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Al Karak,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Al Mafraq,May,2024,0,0,0,0,1.0,1.0,0.0,0.0,1726141050
Jordan,Al Mafraq,June,2024,1,1,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Al Mafraq,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Al Mafraq,August,2024,0,0,0,0,1.0,1.0,0.0,0.0,1726141050
Jordan,Amman,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Amman,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Amman,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Amman,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,At Tafilah,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,At Tafilah,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,At Tafilah,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,At Tafilah,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Az Zarqa,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Az Zarqa,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Az Zarqa,July,2024,0,0,0,0,1.0,1.0,0.0,0.0,1726141050
Jordan,Az Zarqa,August,2024,1,1,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Irbid,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Irbid,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Irbid,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Irbid,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Jerash,May,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Jerash,June,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Jerash,July,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
Jordan,Jerash,August,2024,0,0,0,0,0.0,0.0,0.0,0.0,1726141050
